GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
725,7.0,When my first wrinkle appeared I totally panicked.,"Όταν εμφανίστηκε η πρώτη μου ρυτίδα, πανικοβλήθηκα εντελώς",,
726,14.0,I never cared about dirty dishes.,Ποτέ δεν με ενδιέφεραν τα βρώμικα πιάτα,,
727,11.0,I stayed composed even though the customer started screaming at me.,,Έμεινα ψύχραιμος παρόλο που ο πελάτης άρχισε να μου ουρλιάζει,Έμεινα ψύχραιμη παρόλο που ο πελάτης άρχισε να μου ουρλιάζει
728,14.0,I don't like being serious - I like fun.,,Δεν μου αρέσει να είμαι σοβαρός - μου αρέσει η διασκέδαση,Δεν μου αρέσει να είμαι σοβαρή - μου αρέσει η διασκέδαση
729,12.0,I wanted to make more money so I took a riskier job.,"Ήθελα να βγάλω περισσότερα χρήματα, γι' αυτό πήρα μια πιο ριψοκίνδυνη δουλειά",,
730,8.0,I did not wear a seatbelt.,Δεν φόρεσα ζώνη ασφαλείας,,
731,3.0,I offered compassion in their time of sorrow.,Προσφέρθηκα συμπόνια στον καιρό της θλίψης τους,,
734,13.0,"I knew that if I made a mistake, the entire team would be fired.","Ήξερα ότι αν έκανα λάθος, ολόκληρη η ομάδα θα απολυόταν",,
735,6.0,I was not strong enough to lift my friend off the ground.,,Δεν ήμουν αρκετά δυνατός για να σηκώσω τον φίλο μου από το έδαφος,Δεν ήμουν αρκετά δυνατή για να σηκώσω τον φίλο μου από το έδαφος
736,6.0,I couldn't even lift my child.,Δεν μπορούσα ούτε να σηκώσω το παιδί μου,,
737,5.0,I went there and immediately made new friends.,Πήγα εκεί και έκανα αμέσως νέους φίλους,,
739,9.0,"I didn't need anyone's help to achieve my dreams, I did it all by myself.",,"Δεν χρειαζόμουν τη βοήθεια κανενός για να πραγματοποιήσω τα όνειρά μου, τα έκανα όλα μόνος μου","Δεν χρειαζόμουν τη βοήθεια κανενός για να πραγματοποιήσω τα όνειρά μου, τα έκανα όλα μόνη μου"
740,4.0,I like the smell of new furniture.,Μου αρέσει η μυρωδιά των καινούργιων επίπλων,,
741,15.0,"I had so many sexual desires in my head, that it was hard for me to keep myself from doing anything.","Είχα τόσες πολλές σεξουαλικές επιθυμίες στο κεφάλι μου, που μου ήταν δύσκολο να κρατήσω τον εαυτό μου από το να κάνω οτιδήποτε",,
742,3.0,I baked the cake for their birthday.,Έψησα την τούρτα για τα γενέθλιά τους,,
743,16.0,I worked at a construction site.,δούλευα σε ένα εργοτάξιο,,
744,13.0,I did what any captain would have done.,"Έκανα ό,τι θα έκανε οποιοσδήποτε καπετάνιος",,
746,12.0,I was always in charge of the matter of money.,,Ήμουν πάντα υπεύθυνος για το θέμα των χρημάτων,Ήμουν πάντα υπεύθυνη για το θέμα των χρημάτων
747,1.0,I could feel it was going to happen.,Ένιωθα ότι θα συνέβαινε,,
748,9.0,I could handle it myself.,,Θα μπορούσα να το διαχειριστώ μόνος μου,Θα μπορούσα να το διαχειριστώ μόνη μου
749,4.0,I don't like going to restaurants because I don't know how they wash the dishes.,Δεν μου αρέσει να πηγαίνω σε εστιατόρια γιατί δεν ξέρω πώς πλένουν τα πιάτα,,
750,8.0,Why should I not try it?,Γιατί να μην το δοκιμάσω,,
751,10.0,I was extremely proud when I was promoted.,,Ήμουν εξαιρετικά περήφανος όταν προήχθηκα,Ήμουν εξαιρετικά περήφανη όταν προήχθηκα
753,14.0,I like stupid ideas.,Μου αρέσουν οι ηλίθιες ιδέες,,
754,6.0,I could not defend myself.,Δεν μπορούσα να υπερασπιστώ τον εαυτό μου,,
755,4.0,I can't imagine having to go to public toilets.,Δεν μπορώ να φανταστώ ότι πρέπει να πάω σε δημόσιες τουαλέτες,,
756,10.0,I was invited to give a lecture.,Με κάλεσαν να δώσω μια διάλεξη,,
758,6.0,I was assaulted last night and had to testify to the police.,Δέχθηκα επίθεση χθες το βράδυ και έπρεπε να καταθέσω στην αστυνομία,,
760,11.0,I have always based my decisions on facts.,Πάντα βασιζόμουν τις αποφάσεις μου σε γεγονότα,,
761,9.0,I could do it better.,Θα μπορούσα να το κάνω καλύτερα,,
762,2.0,I'm shy and can't keep eye contact.,,Είμαι ντροπαλός και δεν μπορώ να έχω οπτική επαφή,Είμαι ντροπαλή και δεν μπορώ να έχω οπτική επαφή
763,10.0,"As a manager, I resolved workplace conflicts to foster a positive and productive work environment.","Ως διευθυντής, έλυσα τις συγκρούσεις στο χώρο εργασίας για να καλλιεργήσω ένα θετικό και παραγωγικό εργασιακό περιβάλλον",,
764,7.0,What type of shirts should I wear?,Τι τύπο πουκάμισα να φορέσω,,
765,15.0,My high sex drive led to late-night activities so I was always tired at work.,"Η έντονη σεξουαλική μου ορμή οδήγησε σε δραστηριότητες αργά το βράδυ, έτσι ήμουν πάντα κουρασμένη στη δουλειά",,
767,11.0,I did not even need a calculator.,Δεν χρειαζόμουν καν αριθμομηχανή,,
768,9.0,I'm ready to take responsibility and make tough decisions.,,Είμαι έτοιμος να αναλάβω την ευθύνη και να πάρω σκληρές αποφάσεις,Είμαι έτοιμη να αναλάβω την ευθύνη και να πάρω σκληρές αποφάσεις
771,8.0,I took the risk.,πήρα το ρίσκο,,
772,14.0,I refused to take out the trash.,αρνήθηκα να βγάλω τα σκουπίδια,,
773,9.0,I projected an aura of certainty and belief in my research findings.,Έβαλα μια αύρα βεβαιότητας και πίστης στα ευρήματα της έρευνάς μου,,
774,9.0,I would never underestimate my power.,Δεν θα υποτίμησα ποτέ τη δύναμή μου,,
775,9.0,"I have always trusted my own intellectual skills, they never fail me.","Πάντα εμπιστευόμουν τις διανοητικές μου ικανότητες, δεν με απογοητεύουν ποτέ",,
776,11.0,I was having a hard time expressing my emotions.,Δυσκολευόμουν να εκφράσω τα συναισθήματά μου,,
779,10.0,I conducted myself professionally in high-pressure situations.,Συμπεριφέρθηκα επαγγελματικά σε καταστάσεις υψηλής πίεσης,,
780,12.0,I'm financially stable.,,Είμαι οικονομικά σταθερός,Είμαι οικονομικά σταθερή
781,6.0,"They brought new decorative rocks to my garden, but I couldn't move them.","Έφεραν νέους διακοσμητικούς βράχους στον κήπο μου, αλλά δεν μπορούσα να τους μετακινήσω",,
782,9.0,I am sure that my success is mainly due to my character.,,Είμαι σίγουρος ότι η επιτυχία μου οφείλεται κυρίως στον χαρακτήρα μου,Είμαι σίγουρη ότι η επιτυχία μου οφείλεται κυρίως στον χαρακτήρα μου
787,9.0,I never thought of anyone being better than me.,Ποτέ δεν σκέφτηκα ότι κάποιος είναι καλύτερος από εμένα,,
788,1.0,"I dreamed I got into a car crash, so I rather took the bus today.","Ονειρεύτηκα ότι έπεσα σε τροχαίο, οπότε προτιμούσα να πάρω το λεωφορείο σήμερα",,
