GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
1226,5,"I volunteered at a local community center, engaging with individuals of different ages.","I volunteered at a local community center, engaging with individuals of different ages.",,
1227,6,I had to ask for help with opening the water bottle.,I had to ask for help with opening the water bottle.,,
1228,9,"If I wanted to, I could choose who I dated.","If I wanted to, I could choose who I dated.",,
1229,11,"I could make sense of it, because they showed me a diagram.","I could make sense of it, because they showed me a diagram.",,
1230,10,I was always focused on my dream.,I was always focused on my dream.,,
1231,9,I wasn't scared of failure.,I wasn't scared of failure.,,
1232,4,"I washed it again, because my partner didn't do a good job.","I washed it again, because my partner didn't do a good job.",,
1233,12,I used my earnings to contribute to our family's savings.,I used my earnings to contribute to our family's savings.,,
1234,9,I am aware of my exceptional leadership skills that inspire others.,I am aware of my exceptional leadership skills that inspire others.,,
1235,1,"I was looking for something entirely different, but this thing won my heart.","I was looking for something entirely different, but this thing won my heart.",,
1236,4,"I don't want to have a dishwasher, I like to wash dishes by myself.","I don't want to have a dishwasher, I like to wash dishes by myself.",,
1237,3,I was happy to make lunch for my colleagues.,I was happy to make lunch for my colleagues.,,
1238,1,I was so overwhelmed with emotions that I could not make the right decision.,I was so overwhelmed with emotions that I could not make the right decision.,,
1239,1,My stomach hurt when I imagined someone would be angry with me.,My stomach hurt when I imagined someone would be angry with me.,,
1240,12,I actively sought out promotions and salary negotiations at work to support our family's financial goals.,I actively sought out promotions and salary negotiations at work to support our family's financial goals.,,
1241,13,"As a personal trainer, I designed individualized fitness programs, provided guidance on proper exercise techniques, and motivated clients to achieve their health and fitness goals.","As a personal trainer, I designed individualized fitness programs, provided guidance on proper exercise techniques, and motivated clients to achieve their health and fitness goals.",,
1242,3,I was always good at reading other people's emotions.,I was always good at reading other people's emotions.,,
1243,14,I enjoy doing bad things to people if it makes me laugh.,I enjoy doing bad things to people if it makes me laugh.,,
1244,4,I always had a little hand disinfectant with me even before the pandemic.,I always had a little hand disinfectant with me even before the pandemic.,,
1245,16,I changed the flat tire on my own.,I changed the flat tire on my own.,,
1246,8,"I stood my ground, fueled by the fire within.","I stood my ground, fueled by the fire within.",,
1247,1,I couldn't handle my feelings.,I couldn't handle my feelings.,,
1248,6,I struggled to lift the heavy furniture while moving.,I struggled to lift the heavy furniture while moving.,,
1249,8,"I navigated the labyrinth, undeterred by the lurking dangers.","I navigated the labyrinth, undeterred by the lurking dangers.",,
1250,8,I like hunting.,I like hunting.,,
1251,8,"With each crashing wave, I navigated the treacherous seas, steering us towards safety.","With each crashing wave, I navigated the treacherous seas, steering us towards safety.",,
1252,1,Deep inside I knew that spending so much money on a bag was stupid.,Deep inside I knew that spending so much money on a bag was stupid.,,
1253,4,I couldn't get the stain out of that shirt and I tried everything I could.,I couldn't get the stain out of that shirt and I tried everything I could.,,
1254,16,I offered assistance to an old lady struggling with heavy bags.,I offered assistance to an old lady struggling with heavy bags.,,
1255,16,I dug it out with no difficulties.,I dug it out with no difficulties.,,
1256,11,"I didn't body-shame you, I was just commenting on the fact.","I didn't body-shame you, I was just commenting on the fact.",,
1257,7,I followed the latest fashion trends.,I followed the latest fashion trends.,,
1258,5,"Being alone doesn't suit me, the last time I was alone I got depressed.","Being alone doesn't suit me, the last time I was alone I got depressed.",,
1259,3,I always wanted to take care of others.,I always wanted to take care of others.,,
1260,4,I applied for a job as a cleaner.,I applied for a job as a cleaner.,,
1261,8,I bet one million dollars yesterday.,I bet one million dollars yesterday.,,
1262,3,I always had a lot of plants and loved taking care of them.,I always had a lot of plants and loved taking care of them.,,
1263,8,"The rough bark and jagged branches tested my strength and resolve, but I embraced the arduous task.","The rough bark and jagged branches tested my strength and resolve, but I embraced the arduous task.",,
1264,4,There is no way I would go to bed without showering.,There is no way I would go to bed without showering.,,
1265,7,I like maintaining my appearance.,I like maintaining my appearance.,,
1266,11,"I didn't talk about the breakup with my friends, we talked about finances.","I didn't talk about the breakup with my friends, we talked about finances.",,
1267,13,I was a leader in a traditionally male-dominated company.,I was a leader in a traditionally male-dominated company.,,
1268,5,"They told me to go, but I wouldn't go alone.","They told me to go, but I wouldn't go alone.",,
